t,SNR
9.25,18.8856406166988
9.255,14.0953589686203
9.26,15.1527921135321
9.265,14.0717537910336
9.27,16.7360770791093
9.275,16.4115817568618
9.28,6.88380856886593
9.285,22.4878531435476
9.29,11.3480152946156
9.295,17.7452254321629
9.3,16.1760289400701
9.305,5.42372825467325
9.31,20.7351202871925
9.315,17.9418501143202
9.32,14.5476304789344
9.325,18.6865238244439
9.33,21.7018911767544
9.335,20.6237389844776
9.34,16.9326640792214
9.345,19.7240691814496
9.35,17.2169857876256
9.355,10.8448631629688
9.36,15.9566143802376
9.365,15.3890508786832
9.37,10.482714236886
9.375,11.4304940625936
9.38,14.3785957317265
9.385,16.6009644063276
9.39,20.0127477996228
9.395,13.7116689004489
9.4,16.1873408335251
9.405,19.8747900513679
9.41,18.5055126182705
9.415,20.8994733075438
9.42,11.3351620351532
9.425,17.2536876466237
9.43,16.1933280862787
9.435,19.4960383708396
9.44,18.1299820305576
9.445,7.92264012847016
9.45,12.0541537676727
9.455,11.2154512297231
9.46,17.2850619359615
9.465,14.3719387566051
9.47,15.144087478335
9.475,18.4455995603702
9.48,16.9439542832382
9.485,18.3690747167148
9.49,21.0343582766776
9.495,23.2909725806213
9.5,20.6482184434511
9.505,19.0797422006065
9.51,19.8820169588517
9.515,20.9887169351872
9.52,11.6787565266266
9.525,17.4695172769707
9.53,12.9062489158674
9.535,14.3697727280932
9.54,13.5347834033057
9.545,12.8187694595351
9.55,20.7128077198138
9.555,20.6252668035203
9.56,18.2046998341105
9.565,19.9859237231283
9.57,11.1319563775839
9.575,23.426052046232
9.58,24.6651183089716
9.585,20.7024775537384
9.59,18.172274232125
9.595,17.0597042597385
9.6,18.0634290205639
9.605,14.4773281818573
9.61,17.2445091357341
9.615,16.7371373420221
9.62,9.32181958836924
9.625,19.4834443716178
9.63,11.5321376815912
9.635,16.7592442703744
9.64,21.376866814814
9.645,16.3120206195204
9.65,21.4329190978724
9.655,20.5465851764051
9.66,20.8223811328011
9.665,19.3034726772923
9.67,16.5061560844873
9.675,19.7643745497605
9.68,17.1010752653496
9.685,16.0393159996421
9.69,16.6189254238879
9.695,11.0671633856635
9.7,12.287736189841
9.705,15.4552965780619
9.71,16.5694535437651
9.715,17.9339662957405
9.72,26.7946745939854
9.725,22.5871095877852
9.73,21.4827710619985
9.735,19.8136392504926
9.74,22.1134309287199
9.745,24.2403105133947
9.75,21.9900149197785
9.755,20.8202327012113
9.76,20.8047329037179
9.765,16.2385622544639
9.77,13.5708155054319
9.775,14.6043532900139
9.78,13.919966398984
9.785,12.7247798017085
9.79,19.1475826834613
9.795,22.5082499487531
9.8,21.4834814441001
9.805,21.3520988397474
9.81,22.2876413320254
9.815,22.5963895943575
9.82,21.1477627558205
9.825,21.7688176195982
9.83,19.7757966894545
9.835,14.4681651743515
9.84,10.8745438763285
9.845,11.1131896271114
9.85,6.09815946424591
9.855,5.11568403735477
9.86,16.1937707824815
9.865,15.9101775094301
9.87,21.9585341301548
9.875,19.0154158182387
9.88,23.8891171958585
9.885,23.4253719909641
9.89,23.1628956340639
9.895,19.1523490496846
9.9,20.0462550472334
9.905,20.9909387451975
9.91,16.5447515435882
9.915,14.7710195818031
9.92,13.4967559944668
9.925,11.5919010522188
9.93,15.8697695430099
9.935,13.2851904283159
9.94,19.9609090856296
9.945,22.9956608928272
9.95,21.0242065107385
9.955,21.8434229060406
9.96,22.0310057767084
9.965,22.9898913859724
9.97,21.4188069311205
9.975,18.8780591441738
9.98,21.3105706569963
9.985,19.3468259245483
9.99,17.838516475053
9.995,8.23650053169972
10,9.28073552366251
10.005,6.96993029018995
10.01,7.17352520500079
10.015,19.2821262788376
10.02,19.8336373247946
10.025,20.3415312027518
10.03,20.9050122947001
10.035,21.3137841827531
10.04,24.0129712628224
10.045,22.3161373144946
10.05,24.0663978304324
10.055,21.966493634553
10.06,19.1325736214238
10.065,19.1944321523492
10.07,13.9528763700039
10.075,4.50060756245372
10.08,9.83632163030617
10.085,4.31601535743192
10.09,13.8129296177906
10.095,20.1494211558324
10.1,19.3844312567737
10.105,19.6383191376164
10.11,18.9298765583227
10.115,23.1638648160919
10.12,22.0090100656701
10.125,15.9839297698454
10.13,20.2094167948854
10.135,20.2006025701048
10.14,17.6120363486591
10.145,18.4651384795256
10.15,10.5986444516853
10.155,19.2255636685489
10.16,15.9941307440666
10.165,20.8702335215567
10.17,19.5647798819971
10.175,19.8944069837854
10.18,22.6525709500598
10.185,11.018232230421
10.19,22.3362469901472
10.195,19.0188534542006
10.2,13.6985243380067
10.205,19.293968584794
10.21,9.42383911532868
10.215,11.6166213131766
10.22,15.8973042005522
10.225,18.498065199742
10.23,17.2518597826013
10.235,16.9232616277635
10.24,18.0631494035266
