t,SINR
7.855,25.2368240322182
7.86,26.9694660896524
7.865,31.4647826996759
7.87,21.4689058868423
7.875,23.6146679562557
7.88,31.4532783681126
7.885,24.9114681211798
7.89,30.7586781979362
7.895,35.8088331744054
7.9,19.2743704265689
7.905,22.7728841648053
7.91,26.3144711614272
7.915,16.9280769553926
7.92,18.5798250241433
7.925,21.5488672552357
7.93,24.4185811154595
7.935,20.6148227368405
7.94,18.0711988706814
7.945,9.74276730024486
7.95,33.0573356233646
7.955,18.9813789546212
7.96,32.7861794902664
7.965,31.1697993897319
7.97,24.8290389346057
7.975,38.7624440196639
7.98,27.594027045967
7.985,26.0308076674099
7.99,17.7796027079687
7.995,30.9661330398115
8,15.1677289351515
8.005,19.5637139772278
8.01,17.5847165662812
8.015,15.5008248442613
8.02,20.7088009614915
8.025,20.6564323340731
8.03,13.0359146090639
8.035,17.6035816759104
8.04,16.2438983034843
8.045,24.0990384082159
8.05,19.8244011020071
8.055,12.16027044511
8.06,16.4919048792617
8.065,26.4174973752592
8.07,18.856381439709
8.075,39.107573509587
8.08,31.0271542336172
8.085,24.6614393719198
8.09,41.1445556303537
8.095,15.4292708596813
8.1,19.7842958554406
8.105,13.244599354149
8.11,15.0929141324868
8.115,19.0914789496606
8.12,16.3998178517167
8.125,24.2995909980673
8.13,19.8691910470165
8.135,19.5069039417948
8.14,40.0686843637504
8.145,11.7206145839484
8.15,17.1519627433227
8.155,34.0921275843241
8.16,21.6363312533151
8.165,21.6360925038969
8.17,37.0302561997854
8.175,22.2917964767247
8.18,23.4043579600567
8.185,26.9828814383483
8.19,30.9777931533778
8.195,35.0622490018244
8.2,13.761266519796
8.205,19.5073643751581
8.21,26.1550825428698
8.215,19.4115414975403
8.22,22.1588758795107
8.225,34.9211982765719
8.23,18.2573235961968
8.235,11.8548938932945
8.24,11.3763938963811
8.245,23.0192064937041
8.25,19.7530587560214
8.255,29.0568487810686
8.26,19.1496710848973
8.265,17.4659723804598
8.27,23.7380212953398
8.275,13.5117964730388
8.28,16.4353387717522
8.285,38.8813465660158
8.29,20.7728319912942
8.295,21.4137518695669
8.3,28.7900706913488
8.305,16.5822285024109
8.31,23.05833375867
8.315,14.1326575191143
8.32,32.5830713234334
8.325,12.5401112122204
8.33,22.7261424202569
8.335,14.3607508495841
8.34,20.7564882342278
8.345,17.7953003885194
8.35,20.5547646261941
8.355,12.5220475888798
8.36,27.6179502559206
8.365,23.9418245105684
8.37,25.2360238439115
8.375,24.5379322324634
8.38,36.9139633944421
8.385,34.5532658157662
8.39,38.420180198273
8.395,25.0706551355768
8.4,36.5025416526449
8.405,30.1588684348629
8.41,27.7096181862587
8.415,14.6978907124437
8.42,21.0125975025395
8.425,19.2979842386221
8.43,23.4417459416623
8.435,18.0835967116836
8.44,19.7163701285667
8.445,15.4062122369038
8.45,22.988770461163
8.455,20.8792196381355
8.46,36.8428606809395
8.465,21.4341933187974
8.47,15.8001343982526
8.475,35.5024988601494
8.48,29.7388938358109
8.485,27.1315771712178
8.49,25.7731994986211
8.495,22.1977421041584
8.5,18.5188948878685
8.505,18.7769679863369
8.51,38.9997439787149
8.515,21.5257908691505
8.52,18.5412463517425
8.525,22.8690729665038
